Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,105",70 - 80,800 - 900,Jun 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,218",110 - 120,"1,200 - 1,300",Jun 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,165",100 - 110,"1,000 - 1,100",Jun 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,265",100 - 110,"1,100 - 1,200",Jun 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,405",110 - 120,"1,200 - 1,300",Jun 2019
ANGSANA PARK,HINDHEDE DRIVE,21,Terrace House,NA,"4,800",230 - 240,"2,500 - 2,600",Jun 2019
ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,10,Non-landed Properties,3,"6,000",140 - 150,"1,600 - 1,700",Jun 2019
ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,10,Non-landed Properties,2,"4,350",80 - 90,"900 - 1,000",Jun 2019
APOLLO GARDENS,SUNBIRD CIRCLE,16,Semi-Detached House,NA,"4,900",430 - 440,"4,600 - 4,700",Jun 2019
AQUARINE GARDENS,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,200",70 - 80,800 - 900,Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,050",100 - 110,"1,100 - 1,200",Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,500",100 - 110,"1,100 - 1,200",Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,050",100 - 110,"1,100 - 1,200",Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,750",100 - 110,"1,100 - 1,200",Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,700",100 - 110,"1,100 - 1,200",Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,900",100 - 110,"1,100 - 1,200",Jun 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jun 2019
AQUENE,LORONG BANDANG,15,Non-landed Properties,2,"2,100",70 - 80,700 - 800,Jun 2019
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,2,"1,900",70 - 80,800 - 900,Jun 2019
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,3,"1,500",110 - 120,"1,200 - 1,300",Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,900",40 - 50,500 - 600,Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Semi-Detached House,NA,"6,500",380 - 390,"4,100 - 4,200",Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"3,700",120 - 130,"1,300 - 1,400",Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,3,"3,000",110 - 120,"1,100 - 1,200",Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,4,"4,800",150 - 160,"1,600 - 1,700",Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,3,"3,400",110 - 120,"1,100 - 1,200",Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,750",40 - 50,500 - 600,Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Jun 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,200",40 - 50,500 - 600,Jun 2019
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"8,600",180 - 190,"2,000 - 2,100",Jun 2019
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"9,300",180 - 190,"2,000 - 2,100",Jun 2019
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"9,000",180 - 190,"2,000 - 2,100",Jun 2019
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"9,700",180 - 190,"2,000 - 2,100",Jun 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"14,000",250 - 260,"2,700 - 2,800",Jun 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"12,300",250 - 260,"2,700 - 2,800",Jun 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"12,500",250 - 260,"2,700 - 2,800",Jun 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"14,500",250 - 260,"2,700 - 2,800",Jun 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"12,700",250 - 260,"2,700 - 2,800",Jun 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"12,200",250 - 260,"2,700 - 2,800",Jun 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"13,500",250 - 260,"2,700 - 2,800",Jun 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"21,400",270 - 280,"2,900 - 3,000",Jun 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"19,500",270 - 280,"2,900 - 3,000",Jun 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"20,000",270 - 280,"2,900 - 3,000",Jun 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"19,000",270 - 280,"2,900 - 3,000",Jun 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"18,000",270 - 280,"2,900 - 3,000",Jun 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"19,000",270 - 280,"2,900 - 3,000",Jun 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"8,000",160 - 170,"1,700 - 1,800",Jun 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"9,300",160 - 170,"1,700 - 1,800",Jun 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"9,000",160 - 170,"1,700 - 1,800",Jun 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"8,500",160 - 170,"1,700 - 1,800",Jun 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"8,000",160 - 170,"1,700 - 1,800",Jun 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"11,100",160 - 170,"1,700 - 1,800",Jun 2019
ARTHUR 118,ARTHUR ROAD,15,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Jun 2019
ARTHUR 118,ARTHUR ROAD,15,Non-landed Properties,2,"2,800",70 - 80,800 - 900,Jun 2019
ARTHUR 118,ARTHUR ROAD,15,Non-landed Properties,2,"2,900",70 - 80,800 - 900,Jun 2019
ASCENT @ 456,BALESTIER ROAD,12,Non-landed Properties,3,"2,700",70 - 80,800 - 900,Jun 2019
ASCENT @ 456,BALESTIER ROAD,12,Non-landed Properties,3,"2,600",70 - 80,700 - 800,Jun 2019
ASCENT @ 456,BALESTIER ROAD,12,Non-landed Properties,3,"2,200",60 - 70,600 - 700,Jun 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,100",80 - 90,"900 - 1,000",Jun 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,600",90 - 100,"1,000 - 1,100",Jun 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,500",90 - 100,"1,000 - 1,100",Jun 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,200",90 - 100,"1,000 - 1,100",Jun 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,4,"6,000",160 - 170,"1,800 - 1,900",Jun 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"4,600",130 - 140,"1,400 - 1,500",Jun 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,100",90 - 100,"1,000 - 1,100",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"4,000",100 - 110,"1,100 - 1,200",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,5,"9,400",280 - 290,"3,100 - 3,200",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,800",120 - 130,"1,300 - 1,400",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"4,900",140 - 150,"1,500 - 1,600",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,000",140 - 150,"1,500 - 1,600",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,400",100 - 110,"1,100 - 1,200",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,900",120 - 130,"1,300 - 1,400",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,400",120 - 130,"1,300 - 1,400",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,550",90 - 100,"1,000 - 1,100",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,700",90 - 100,"1,000 - 1,100",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"4,150",80 - 90,800 - 900,Jun 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Jun 2019
ASPEN LINQ,INSTITUTION HILL,09,Non-landed Properties,1,"2,200",30 - 40,400 - 500,Jun 2019
ASPEN LINQ,INSTITUTION HILL,09,Non-landed Properties,1,"2,200",30 - 40,400 - 500,Jun 2019
ASTON LODGE,LORONG 8 GEYLANG,14,Non-landed Properties,NA,"2,000",70 - 80,800 - 900,Jun 2019
ASTON MANSIONS,LORONG 42 GEYLANG,14,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Jun 2019
ASTON RESIDENCE,JALAN LOYANG BESAR,17,Detached House,NA,"5,500",370 - 380,"3,900 - 4,000",Jun 2019
ASTON RESIDENCE,JALAN LOYANG BESAR,17,Detached House,NA,"5,380",370 - 380,"3,900 - 4,000",Jun 2019
ASTOR,LENGKONG EMPAT,14,Non-landed Properties,3,"2,600",90 - 100,"1,000 - 1,100",Jun 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,3,"3,900",100 - 110,"1,100 - 1,200",Jun 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,3,"3,200",110 - 120,"1,100 - 1,200",Jun 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Jun 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,700",70 - 80,800 - 900,Jun 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,3,"3,250",100 - 110,"1,100 - 1,200",Jun 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,680",70 - 80,800 - 900,Jun 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Jun 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Jun 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,600",80 - 90,"900 - 1,000",Jun 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Jun 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Jun 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"3,000",90 - 100,"1,000 - 1,100",Jun 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"2,900",90 - 100,"1,000 - 1,100",Jun 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,2,"2,150",70 - 80,800 - 900,Jun 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Jun 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"3,300",90 - 100,"1,000 - 1,100",Jun 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"4,300",210 - 220,"2,200 - 2,300",Jun 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"4,700",210 - 220,"2,200 - 2,300",Jun 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"2,350",30 - 40,300 - 400,Jun 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"1,800",30 - 40,300 - 400,Jun 2019
AURALIS,EAST COAST ROAD,15,Non-landed Properties,3,"2,600",90 - 100,"1,000 - 1,100",Jun 2019
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,3,"2,450",90 - 100,"1,000 - 1,100",Jun 2019
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,2,"2,050",70 - 80,700 - 800,Jun 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Jun 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"2,800",110 - 120,"1,100 - 1,200",Jun 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jun 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"3,300",100 - 110,"1,100 - 1,200",Jun 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,3,"2,650",120 - 130,"1,300 - 1,400",Jun 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,4,"2,600",140 - 150,"1,600 - 1,700",Jun 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,3,"2,100",120 - 130,"1,300 - 1,400",Jun 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,2,"2,000",80 - 90,800 - 900,Jun 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,2,"1,900",80 - 90,800 - 900,Jun 2019
AVILA TERRACE,MARIAM WAY,17,Terrace House,NA,"4,500",210 - 220,"2,300 - 2,400",Jun 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"3,800",140 - 150,"1,500 - 1,600",Jun 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jun 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"3,200",100 - 110,"1,100 - 1,200",Jun 2019
AXIS @ SIGLAP,EAST COAST TERRACE,15,Non-landed Properties,2,"2,400",80 - 90,"900 - 1,000",Jun 2019
AXIS @ SIGLAP,EAST COAST TERRACE,15,Non-landed Properties,2,"2,800",90 - 100,"1,000 - 1,100",Jun 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,600",120 - 130,"1,300 - 1,400",Jun 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"1,600",70 - 80,800 - 900,Jun 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,4,"2,950",150 - 160,"1,600 - 1,700",Jun 2019
BAGNALL COURT,UPPER EAST COAST ROAD,16,Non-landed Properties,3,"2,100",120 - 130,"1,200 - 1,300",Jun 2019
BALESTIER PLAZA,BALESTIER ROAD,12,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jun 2019
BALESTIER PLAZA,BALESTIER ROAD,12,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Jun 2019
BALESTIER PLAZA,BALESTIER ROAD,12,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jun 2019
BALESTIER POINT,BALESTIER ROAD,12,Non-landed Properties,3,"2,500",90 - 100,"1,000 - 1,100",Jun 2019
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"3,600",120 - 130,"1,300 - 1,400",Jun 2019
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"3,200",120 - 130,"1,300 - 1,400",Jun 2019
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"2,600",120 - 130,"1,300 - 1,400",Jun 2019
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Jun 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,200",130 - 140,"1,400 - 1,500",Jun 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,550",110 - 120,"1,200 - 1,300",Jun 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,300",130 - 140,"1,400 - 1,500",Jun 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,200",110 - 120,"1,200 - 1,300",Jun 2019
BALMORAL 8,BALMORAL ROAD,10,Non-landed Properties,3,"5,000",160 - 170,"1,700 - 1,800",Jun 2019
BALMORAL CREST,BALMORAL CRESCENT,10,Non-landed Properties,2,"3,800",80 - 90,"900 - 1,000",Jun 2019
BALMORAL HEIGHTS,BALMORAL CRESCENT,10,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Jun 2019
BALMORAL HILLS,BALMORAL PARK,10,Non-landed Properties,3,"4,350",110 - 120,"1,200 - 1,300",Jun 2019
BALMORAL HILLS,BALMORAL PARK,10,Non-landed Properties,4,"6,000",140 - 150,"1,500 - 1,600",Jun 2019
BALMORAL PLACE,BALMORAL CRESCENT,10,Non-landed Properties,2,"2,800",70 - 80,800 - 900,Jun 2019
BALMORAL PLACE,BALMORAL CRESCENT,10,Non-landed Properties,3,"3,500",100 - 110,"1,100 - 1,200",Jun 2019
BALMORAL TOWER,BALMORAL ROAD,10,Non-landed Properties,4,"5,000",200 - 210,"2,200 - 2,300",Jun 2019
BALMY COURT,LORONG 27A GEYLANG,14,Non-landed Properties,3,"2,500",90 - 100,"1,000 - 1,100",Jun 2019
BAN GUAN PARK,GREENLEAF LANE,10,Semi-Detached House,NA,"12,800",320 - 330,"3,500 - 3,600",Jun 2019
BAN GUAN PARK,HOLLAND ROAD,10,Detached House,NA,"12,000",340 - 350,"3,700 - 3,800",Jun 2019
BAN GUAN PARK,GREENLEAF PLACE,10,Semi-Detached House,NA,"6,500",270 - 280,"2,900 - 3,000",Jun 2019
BAN GUAN PARK,GREENLEAF DRIVE,10,Semi-Detached House,NA,"5,200",170 - 180,"1,800 - 1,900",Jun 2019
BAN GUAN PARK,GREENLEAF ROAD,10,Detached House,NA,"7,200",270 - 280,"2,900 - 3,000",Jun 2019
BAN GUAN PARK,GREENLEAF DRIVE,10,Semi-Detached House,NA,"5,000",180 - 190,"1,900 - 2,000",Jun 2019
BAN GUAN PARK,GREENLEAF ROAD,10,Detached House,NA,"9,000",280 - 290,"3,000 - 3,100",Jun 2019
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,412",140 - 150,"1,500 - 1,600",Jun 2019
BANYAN PARK,CHWEE CHIAN ROAD,05,Terrace House,NA,"4,800",220 - 230,"2,400 - 2,500",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,4,"4,100",120 - 130,"1,300 - 1,400",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"3,300",110 - 120,"1,200 - 1,300",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,400",80 - 90,"900 - 1,000",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,850",80 - 90,"900 - 1,000",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,400",70 - 80,700 - 800,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,200",90 - 100,"1,000 - 1,100",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,100",100 - 110,"1,000 - 1,100",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,800",140 - 150,"1,500 - 1,600",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,600",100 - 110,"1,100 - 1,200",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,200",40 - 50,400 - 500,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,800",70 - 80,800 - 900,Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,350",100 - 110,"1,100 - 1,200",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,400",100 - 110,"1,000 - 1,100",Jun 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,600",70 - 80,700 - 800,Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,4,"4,000",120 - 130,"1,300 - 1,400",Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,4,"4,300",140 - 150,"1,500 - 1,600",Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,4,"4,300",140 - 150,"1,500 - 1,600",Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,2,"2,550",70 - 80,800 - 900,Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,3,"2,900",90 - 100,"900 - 1,000",Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,2,"2,550",60 - 70,700 - 800,Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"1,850",50 - 60,500 - 600,Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"1,910",40 - 50,500 - 600,Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,4,"4,100",120 - 130,"1,300 - 1,400",Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,3,"2,900",100 - 110,"1,100 - 1,200",Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,3,"2,850",90 - 100,"900 - 1,000",Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Jun 2019
BARTLEY RIDGE,MOUNT VERNON ROAD,13,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Jun 2019
BASSEIN COURT,BASSEIN ROAD,11,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Jun 2019
BAYOU RESIDENCE,UPPER PAYA LEBAR ROAD,19,Non-landed Properties,3,"2,350",160 - 170,"1,700 - 1,800",Jun 2019
BAYOU RESIDENCE,UPPER PAYA LEBAR ROAD,19,Non-landed Properties,3,"2,600",80 - 90,"900 - 1,000",Jun 2019
