Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
TURQUOISE,COVE DRIVE,04,Non-landed Properties,4,"8,800",240 - 250,"2,600 - 2,700",Jan 2019
TURQUOISE,COVE DRIVE,04,Non-landed Properties,4,"8,300",220 - 230,"2,400 - 2,500",Jan 2019
TURQUOISE,COVE DRIVE,04,Non-landed Properties,4,"7,500",230 - 240,"2,400 - 2,500",Jan 2019
TURQUOISE,COVE DRIVE,04,Non-landed Properties,3,"8,000",220 - 230,"2,400 - 2,500",Jan 2019
TURQUOISE,COVE DRIVE,04,Non-landed Properties,3,"7,100",190 - 200,"2,000 - 2,100",Jan 2019
TURQUOISE,COVE DRIVE,04,Non-landed Properties,3,"6,200",200 - 210,"2,100 - 2,200",Jan 2019
TWENTYONE ANGULLIA PARK,ANGULLIA PARK,09,Non-landed Properties,3,"13,700",170 - 180,"1,800 - 1,900",Jan 2019
TWENTYONE ANGULLIA PARK,ANGULLIA PARK,09,Non-landed Properties,3,"17,000",210 - 220,"2,300 - 2,400",Jan 2019
TWIN FOUNTAINS,WOODLANDS AVENUE 6,25,Executive Condominium,4,"1,400",130 - 140,"1,300 - 1,400",Jan 2019
TWIN REGENCY,KIM TIAN ROAD,03,Non-landed Properties,3,"6,000",110 - 120,"1,200 - 1,300",Jan 2019
TWIN REGENCY,KIM TIAN ROAD,03,Non-landed Properties,4,"6,700",140 - 150,"1,600 - 1,700",Jan 2019
TWIN REGENCY,KIM TIAN ROAD,03,Non-landed Properties,4,"6,250",140 - 150,"1,600 - 1,700",Jan 2019
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"2,500",100 - 110,"1,100 - 1,200",Jan 2019
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"2,300",100 - 110,"1,100 - 1,200",Jan 2019
TYRWHITT 139,TYRWHITT ROAD,08,Non-landed Properties,2,"2,100",50 - 60,500 - 600,Jan 2019
TYRWHITT 139,TYRWHITT ROAD,08,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Jan 2019
TYRWHITT 139,TYRWHITT ROAD,08,Non-landed Properties,1,"2,350",60 - 70,600 - 700,Jan 2019
UBER 388,UPPER EAST COAST ROAD,16,Non-landed Properties,3,"3,750",120 - 130,"1,300 - 1,400",Jan 2019
UBER 388,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,600",90 - 100,"900 - 1,000",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",140 - 150,"1,500 - 1,600",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,4,"6,200",190 - 200,"2,000 - 2,100",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,400",100 - 110,"1,100 - 1,200",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",140 - 150,"1,500 - 1,600",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,250",160 - 170,"1,700 - 1,800",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,2,"4,000",100 - 110,"1,000 - 1,100",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,700",130 - 140,"1,400 - 1,500",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,800",100 - 110,"1,000 - 1,100",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,1,"2,850",40 - 50,500 - 600,Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,000",190 - 200,"2,100 - 2,200",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,500",100 - 110,"1,000 - 1,100",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,1,"3,400",90 - 100,"1,000 - 1,100",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",140 - 150,"1,500 - 1,600",Jan 2019
UE SQUARE,RIVER VALLEY ROAD,09,Non-landed Properties,1,"2,800",40 - 50,500 - 600,Jan 2019
UNITED MANSION,EAST COAST ROAD,15,Non-landed Properties,4,"2,100",130 - 140,"1,400 - 1,500",Jan 2019
UNITED MANSION,EAST COAST ROAD,15,Non-landed Properties,3,"2,600",120 - 130,"1,300 - 1,400",Jan 2019
URBAN EDGE @ HOLLAND V,FORD AVENUE,10,Non-landed Properties,2,"3,500",70 - 80,700 - 800,Jan 2019
URBAN EDGE @ HOLLAND V,FORD AVENUE,10,Non-landed Properties,2,"3,900",90 - 100,"900 - 1,000",Jan 2019
URBAN LOFTS,RANGOON ROAD,08,Non-landed Properties,1,"2,000",60 - 70,700 - 800,Jan 2019
URBAN LOFTS,RANGOON ROAD,08,Non-landed Properties,1,"1,950",40 - 50,500 - 600,Jan 2019
URBAN LOFTS,RANGOON ROAD,08,Non-landed Properties,2,"2,600",70 - 80,700 - 800,Jan 2019
URBAN LOFTS,RANGOON ROAD,08,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Jan 2019
URBAN LOFTS,RANGOON ROAD,08,Non-landed Properties,NA,"3,300",40 - 50,400 - 500,Jan 2019
URBAN LOFTS,RANGOON ROAD,08,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Jan 2019
URBAN RESIDENCES,LORONG AH SOO,19,Non-landed Properties,2,"2,550",110 - 120,"1,200 - 1,300",Jan 2019
URBAN SUITES,HULLET ROAD,09,Non-landed Properties,3,"7,700",140 - 150,"1,500 - 1,600",Jan 2019
URBAN SUITES,HULLET ROAD,09,Non-landed Properties,3,"8,000",140 - 150,"1,500 - 1,600",Jan 2019
URBAN SUITES,HULLET ROAD,09,Non-landed Properties,3,"8,000",140 - 150,"1,500 - 1,600",Jan 2019
URBAN SUITES,HULLET ROAD,09,Non-landed Properties,3,"7,000",140 - 150,"1,500 - 1,600",Jan 2019
URBAN SUITES,HULLET ROAD,09,Non-landed Properties,2,"6,680",90 - 100,"1,000 - 1,100",Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,1,"1,850",40 - 50,400 - 500,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,300",50 - 60,600 - 700,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,000",50 - 60,500 - 600,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,000",50 - 60,500 - 600,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,3,"3,050",130 - 140,"1,400 - 1,500",Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,3,"2,600",70 - 80,700 - 800,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,150",50 - 60,500 - 600,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,300",50 - 60,600 - 700,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,3,"2,600",70 - 80,700 - 800,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,250",50 - 60,600 - 700,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,3,"2,900",70 - 80,800 - 900,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,400",50 - 60,500 - 600,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,3,"2,700",70 - 80,800 - 900,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,4,"3,050",90 - 100,"1,000 - 1,100",Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,1,"2,100",50 - 60,500 - 600,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,150",50 - 60,600 - 700,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,200",50 - 60,600 - 700,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,100",50 - 60,500 - 600,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Jan 2019
URBAN VISTA,TANAH MERAH KECHIL LINK,16,Non-landed Properties,2,"2,250",50 - 60,600 - 700,Jan 2019
URBANA,RIVER VALLEY CLOSE,09,Non-landed Properties,2,"4,300",80 - 90,"900 - 1,000",Jan 2019
URBANA,RIVER VALLEY CLOSE,09,Non-landed Properties,3,"5,700",100 - 110,"1,100 - 1,200",Jan 2019
URBANA,RIVER VALLEY CLOSE,09,Non-landed Properties,2,"3,800",80 - 90,"900 - 1,000",Jan 2019
URBANA,RIVER VALLEY CLOSE,09,Non-landed Properties,3,"5,500",100 - 110,"1,100 - 1,200",Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,2,"6,000",110 - 120,"1,200 - 1,300",Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,2,"5,100",100 - 110,"1,000 - 1,100",Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,1,"3,800",40 - 50,500 - 600,Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,1,"3,100",40 - 50,400 - 500,Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,NA,"2,550",40 - 50,400 - 500,Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,1,"4,300",60 - 70,600 - 700,Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,1,"4,840",60 - 70,700 - 800,Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,2,"5,300",100 - 110,"1,000 - 1,100",Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,1,"3,500",60 - 70,600 - 700,Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,1,"4,800",60 - 70,700 - 800,Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,NA,"3,000",40 - 50,400 - 500,Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,NA,"3,000",40 - 50,400 - 500,Jan 2019
V ON SHENTON,SHENTON WAY,01,Non-landed Properties,2,"4,800",100 - 110,"1,100 - 1,200",Jan 2019
VA RESIDENCES,BOON TECK ROAD,12,Non-landed Properties,2,"2,400",50 - 60,600 - 700,Jan 2019
VACANZA @ EAST,LENGKONG TUJOH,14,Non-landed Properties,2,"2,250",70 - 80,800 - 900,Jan 2019
VACANZA @ EAST,LENGKONG TUJOH,14,Non-landed Properties,1,"1,600",40 - 50,400 - 500,Jan 2019
VACANZA @ EAST,LENGKONG TUJOH,14,Non-landed Properties,1,"1,350",40 - 50,400 - 500,Jan 2019
VACANZA @ EAST,LENGKONG TUJOH,14,Non-landed Properties,3,"2,900",90 - 100,"1,000 - 1,100",Jan 2019
VACANZA @ EAST,LENGKONG TUJOH,14,Non-landed Properties,3,"3,000",90 - 100,"1,000 - 1,100",Jan 2019
VACANZA @ EAST,LENGKONG TUJOH,14,Non-landed Properties,2,"2,200",70 - 80,800 - 900,Jan 2019
VACANZA @ EAST,LENGKONG TUJOH,14,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Jan 2019
VALLEY HOUSE,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,400",120 - 130,"1,300 - 1,400",Jan 2019
VALLEY HOUSE,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,900",150 - 160,"1,600 - 1,700",Jan 2019
VALLEY HOUSE,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,200",120 - 130,"1,300 - 1,400",Jan 2019
VALLEY HOUSE,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,600",120 - 130,"1,300 - 1,400",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,975",110 - 120,"1,200 - 1,300",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,500",110 - 120,"1,200 - 1,300",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,1,"2,600",60 - 70,600 - 700,Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,3,"8,000",300 - 310,"3,200 - 3,300",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,3,"4,200",140 - 150,"1,500 - 1,600",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,1,"2,550",70 - 80,700 - 800,Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,700",110 - 120,"1,200 - 1,300",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,400",100 - 110,"1,100 - 1,200",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,1,"2,550",60 - 70,700 - 800,Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,100",100 - 110,"1,100 - 1,200",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,700",100 - 110,"1,100 - 1,200",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,3,"5,300",160 - 170,"1,800 - 1,900",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,350",100 - 110,"1,100 - 1,200",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,300",110 - 120,"1,200 - 1,300",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,1,"2,500",70 - 80,700 - 800,Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,1,"2,700",70 - 80,700 - 800,Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,3,"5,000",150 - 160,"1,600 - 1,700",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,3,"4,750",150 - 160,"1,600 - 1,700",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,900",110 - 120,"1,200 - 1,300",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,1,"2,750",80 - 90,800 - 900,Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,850",110 - 120,"1,200 - 1,300",Jan 2019
VALLEY PARK,RIVER VALLEY ROAD,10,Non-landed Properties,2,"3,800",110 - 120,"1,200 - 1,300",Jan 2019
VANADIUM,HERTFORD ROAD,08,Non-landed Properties,2,"2,300",50 - 60,600 - 700,Jan 2019
VANADIUM,HERTFORD ROAD,08,Non-landed Properties,3,"3,150",70 - 80,800 - 900,Jan 2019
VANADIUM,HERTFORD ROAD,08,Non-landed Properties,2,"3,000",60 - 70,600 - 700,Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,3,"4,500",130 - 140,"1,400 - 1,500",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,2,"3,500",90 - 100,"1,000 - 1,100",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,2,"4,100",120 - 130,"1,300 - 1,400",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,2,"3,300",90 - 100,"1,000 - 1,100",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,3,"5,500",210 - 220,"2,200 - 2,300",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,3,"6,200",210 - 220,"2,300 - 2,400",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,3,"5,300",110 - 120,"1,200 - 1,300",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,3,"6,000",180 - 190,"2,000 - 2,100",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,2,"4,800",130 - 140,"1,400 - 1,500",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,2,"3,100",90 - 100,"900 - 1,000",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,4,"6,400",200 - 210,"2,200 - 2,300",Jan 2019
VARSITY PARK CONDOMINIUM,WEST COAST ROAD,05,Non-landed Properties,2,"3,200",90 - 100,"1,000 - 1,100",Jan 2019
VENEZIO,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,000",70 - 80,800 - 900,Jan 2019
VENEZIO,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Jan 2019
VENTANA,PASIR PANJANG HILL,05,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Jan 2019
VENTUNO BALMORAL,BALMORAL ROAD,10,Non-landed Properties,3,"4,000",120 - 130,"1,300 - 1,400",Jan 2019
VENTURA HEIGHTS,JALAN LIM TAI SEE,10,Semi-Detached House,NA,"6,500",270 - 280,"2,900 - 3,000",Jan 2019
VERDANA VILLAS,GRACE WALK,19,Semi-Detached House,NA,"8,900",360 - 370,"3,900 - 4,000",Jan 2019
VERDANA VILLAS,GRACE WALK,19,Semi-Detached House,NA,"9,800",360 - 370,"3,900 - 4,000",Jan 2019
VERDANA VILLAS,GRACE WALK,19,Semi-Detached House,NA,"7,800",350 - 360,"3,800 - 3,900",Jan 2019
VERDURE,HOLLAND ROAD,10,Non-landed Properties,4,"5,300",150 - 160,"1,600 - 1,700",Jan 2019
VERDURE,HOLLAND ROAD,10,Non-landed Properties,3,"6,200",160 - 170,"1,700 - 1,800",Jan 2019
VERDURE,HOLLAND ROAD,10,Non-landed Properties,2,"4,150",90 - 100,"1,000 - 1,100",Jan 2019
VERDURE,HOLLAND ROAD,10,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Jan 2019
VERSAILLES,HEMMANT ROAD,15,Non-landed Properties,NA,"2,900",130 - 140,"1,400 - 1,500",Jan 2019
VERSILIA ON HAIG,IPOH LANE,15,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Jan 2019
VERSILIA ON HAIG,IPOH LANE,15,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Jan 2019
VERSILIA ON HAIG,IPOH LANE,15,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",Jan 2019
VERSILIA ON HAIG,IPOH LANE,15,Non-landed Properties,3,"3,300",100 - 110,"1,100 - 1,200",Jan 2019
VERSILIA ON HAIG,IPOH LANE,15,Non-landed Properties,2,"3,000",90 - 100,"1,000 - 1,100",Jan 2019
VERTIS,AMBER GARDENS,15,Non-landed Properties,2,"3,800",130 - 140,"1,400 - 1,500",Jan 2019
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-landed Properties,1,"1,850",30 - 40,400 - 500,Jan 2019
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-landed Properties,2,"2,100",50 - 60,500 - 600,Jan 2019
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-landed Properties,1,"1,700",30 - 40,400 - 500,Jan 2019
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-landed Properties,1,"1,600",30 - 40,300 - 400,Jan 2019
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-landed Properties,1,"1,700",30 - 40,300 - 400,Jan 2019
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-landed Properties,2,"2,100",50 - 60,500 - 600,Jan 2019
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-landed Properties,2,"2,000",60 - 70,700 - 800,Jan 2019
VIBES@UPPER SERANGOON,UPPER SERANGOON ROAD,19,Non-landed Properties,2,"2,100",60 - 70,700 - 800,Jan 2019
VIBES@UPPER SERANGOON,UPPER SERANGOON ROAD,19,Non-landed Properties,1,"1,700",30 - 40,400 - 500,Jan 2019
VIBES@UPPER SERANGOON,UPPER SERANGOON ROAD,19,Non-landed Properties,1,"1,750",40 - 50,400 - 500,Jan 2019
VIBES@UPPER SERANGOON,UPPER SERANGOON ROAD,19,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
VIBES@UPPER SERANGOON,UPPER SERANGOON ROAD,19,Non-landed Properties,2,"2,200",70 - 80,800 - 900,Jan 2019
VIDA,PECK HAY ROAD,09,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Jan 2019
VIDA,PECK HAY ROAD,09,Non-landed Properties,1,"2,600",40 - 50,500 - 600,Jan 2019
VIDA,PECK HAY ROAD,09,Non-landed Properties,2,"3,200",70 - 80,800 - 900,Jan 2019
VIDA,PECK HAY ROAD,09,Non-landed Properties,1,"2,600",40 - 50,500 - 600,Jan 2019
VIDA,PECK HAY ROAD,09,Non-landed Properties,1,"2,500",40 - 50,500 - 600,Jan 2019
VIENTO,LORONG 30 GEYLANG,14,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
VIENTO,LORONG 30 GEYLANG,14,Non-landed Properties,2,"2,000",40 - 50,500 - 600,Jan 2019
VIENTO,LORONG 30 GEYLANG,14,Non-landed Properties,2,"2,100",40 - 50,500 - 600,Jan 2019
VIENTO,LORONG 30 GEYLANG,14,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2019
VILLA AZURA,CHERRY AVENUE,10,Non-landed Properties,2,"3,532",120 - 130,"1,300 - 1,400",Jan 2019
VILLA AZURA,CHERRY AVENUE,10,Non-landed Properties,3,"3,400",130 - 140,"1,400 - 1,500",Jan 2019
VILLA DE WEST,PASIR PANJANG ROAD,05,Non-landed Properties,3,"3,700",150 - 160,"1,600 - 1,700",Jan 2019
VILLA DELLE ROSE,TAMAN NAKHODA,10,Non-landed Properties,3,"6,500",220 - 230,"2,400 - 2,500",Jan 2019
VILLA DELLE ROSE,TAMAN NAKHODA,10,Non-landed Properties,3,"8,000",230 - 240,"2,500 - 2,600",Jan 2019
VILLA DELLE ROSE,TAMAN NAKHODA,10,Non-landed Properties,3,"8,500",250 - 260,"2,700 - 2,800",Jan 2019
VILLA DES FLORES,WHITLEY ROAD,11,Non-landed Properties,2,"2,800",110 - 120,"1,200 - 1,300",Jan 2019
VILLA MARINA,JALAN SEMPADAN,15,Non-landed Properties,3,"3,700",110 - 120,"1,200 - 1,300",Jan 2019
VILLA MARINA,JALAN SEMPADAN,15,Non-landed Properties,3,"3,500",110 - 120,"1,200 - 1,300",Jan 2019
VILLA MARINA,JALAN SEMPADAN,15,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jan 2019
VILLA MARINA,JALAN SEMPADAN,15,Non-landed Properties,2,"2,700",100 - 110,"1,100 - 1,200",Jan 2019
VILLA MARINA,JALAN SEMPADAN,15,Non-landed Properties,2,"3,800",100 - 110,"1,100 - 1,200",Jan 2019
VILLA MARINA,JALAN SEMPADAN,15,Non-landed Properties,4,"4,300",150 - 160,"1,600 - 1,700",Jan 2019
VILLA MARINA,JALAN SEMPADAN,15,Non-landed Properties,2,"2,700",100 - 110,"1,100 - 1,200",Jan 2019
VILLA MARTIA,MARTIA ROAD,15,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jan 2019
VILLA MARTIA,MARTIA ROAD,15,Non-landed Properties,1,"1,600",60 - 70,700 - 800,Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,3,"3,600",100 - 110,"1,000 - 1,100",Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,3,"3,200",90 - 100,"1,000 - 1,100",Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,2,"3,000",100 - 110,"1,100 - 1,200",Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,2,"2,650",70 - 80,800 - 900,Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,2,"3,100",70 - 80,800 - 900,Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,2,"2,900",100 - 110,"1,000 - 1,100",Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,3,"3,400",90 - 100,"1,000 - 1,100",Jan 2019
VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,05,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Jan 2019
VILLAGE TOWER,MOUNT SINAI RISE,10,Non-landed Properties,3,"5,000",150 - 160,"1,600 - 1,700",Jan 2019
VILLAS @ GILSTEAD,GILSTEAD ROAD,11,Semi-Detached House,NA,"6,625",590 - 600,"6,400 - 6,500",Jan 2019
VISIONCREST,OXLEY RISE,09,Non-landed Properties,1,"3,400",70 - 80,700 - 800,Jan 2019
VISIONCREST,OXLEY RISE,09,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Jan 2019
VISIONCREST,OXLEY RISE,09,Non-landed Properties,2,"4,000",70 - 80,800 - 900,Jan 2019
VISIONCREST,OXLEY RISE,09,Non-landed Properties,1,"3,800",70 - 80,700 - 800,Jan 2019
VISIONCREST,OXLEY RISE,09,Non-landed Properties,2,"4,300",80 - 90,800 - 900,Jan 2019
VISIONCREST,OXLEY RISE,09,Non-landed Properties,2,"4,000",80 - 90,800 - 900,Jan 2019
VISIONCREST,OXLEY RISE,09,Non-landed Properties,3,"6,000",100 - 110,"1,100 - 1,200",Jan 2019
VISIONCREST,OXLEY RISE,09,Non-landed Properties,3,"4,500",100 - 110,"1,100 - 1,200",Jan 2019
VISTA RESIDENCES,JALAN DATOH,12,Non-landed Properties,3,"4,500",100 - 110,"1,100 - 1,200",Jan 2019
