Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
THE BEAUMONT,DEVONSHIRE ROAD,09,Non-landed Properties,2,"4,600",130 - 140,"1,400 - 1,500",Jan 2022
THE BEAUMONT,DEVONSHIRE ROAD,09,Non-landed Properties,NA,"2,800",90 - 100,"900 - 1,000",Jan 2022
THE BEAUMONT,DEVONSHIRE ROAD,09,Non-landed Properties,3,"5,000",160 - 170,"1,700 - 1,800",Jan 2022
THE BELLEFORTE,AH HOOD ROAD,12,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Jan 2022
THE BELLEFORTE,AH HOOD ROAD,12,Non-landed Properties,3,"3,300",120 - 130,"1,300 - 1,400",Jan 2022
THE BELMONT,BELMONT ROAD,10,Non-landed Properties,3,"13,500",270 - 280,"2,900 - 3,000",Jan 2022
THE BELMONT,BELMONT ROAD,10,Non-landed Properties,3,"16,800",270 - 280,"2,900 - 3,000",Jan 2022
THE BELVEDERE,MEYER ROAD,15,Non-landed Properties,5,"11,500",270 - 280,"2,900 - 3,000",Jan 2022
THE BELVEDERE,MEYER ROAD,15,Non-landed Properties,2,"3,800",90 - 100,"1,000 - 1,100",Jan 2022
THE BELVEDERE,MEYER ROAD,15,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jan 2022
THE BELVEDERE,MEYER ROAD,15,Non-landed Properties,3,"4,200",120 - 130,"1,300 - 1,400",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,500",70 - 80,800 - 900,Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,3,"4,200",90 - 100,"1,000 - 1,100",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,700",80 - 90,"900 - 1,000",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,3,"4,200",90 - 100,"1,000 - 1,100",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"4,200",70 - 80,800 - 900,Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,600",70 - 80,800 - 900,Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,3,"4,600",90 - 100,"1,000 - 1,100",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,600",70 - 80,800 - 900,Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,500",70 - 80,800 - 900,Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,700",110 - 120,"1,200 - 1,300",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,600",70 - 80,800 - 900,Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,800",80 - 90,"900 - 1,000",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,500",80 - 90,"900 - 1,000",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,3,"5,000",90 - 100,"1,000 - 1,100",Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,2,"3,100",80 - 90,800 - 900,Jan 2022
THE BENCOOLEN,BENCOOLEN STREET,07,Non-landed Properties,3,"4,600",90 - 100,"1,000 - 1,100",Jan 2022
THE BENTLY RESIDENCES@KOVAN,KOVAN ROAD,19,Non-landed Properties,2,"2,300",50 - 60,600 - 700,Jan 2022
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-landed Properties,4,"7,000",270 - 280,"2,900 - 3,000",Jan 2022
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-landed Properties,3,"5,800",150 - 160,"1,600 - 1,700",Jan 2022
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-landed Properties,5,"10,000",310 - 320,"3,300 - 3,400",Jan 2022
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-landed Properties,4,"10,000",280 - 290,"3,000 - 3,100",Jan 2022
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-landed Properties,3,"6,000",180 - 190,"2,000 - 2,100",Jan 2022
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-landed Properties,2,"4,400",110 - 120,"1,100 - 1,200",Jan 2022
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-landed Properties,3,"5,000",150 - 160,"1,600 - 1,700",Jan 2022
THE BERTH BY THE COVE,OCEAN DRIVE,04,Non-landed Properties,4,"7,388",170 - 180,"1,900 - 2,000",Jan 2022
THE BEVERLY,TOH TUCK ROAD,21,Non-landed Properties,2,"2,800",120 - 130,"1,300 - 1,400",Jan 2022
THE BEVERLY,TOH TUCK ROAD,21,Non-landed Properties,2,"4,500",200 - 210,"2,100 - 2,200",Jan 2022
THE BLOSSOMVALE,DUNEARN ROAD,21,Non-landed Properties,3,"4,300",130 - 140,"1,300 - 1,400",Jan 2022
THE BLOSSOMVALE,DUNEARN ROAD,21,Non-landed Properties,3,"4,100",140 - 150,"1,500 - 1,600",Jan 2022
THE BLOSSOMVALE,DUNEARN ROAD,21,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Jan 2022
THE BLOSSOMVALE,DUNEARN ROAD,21,Non-landed Properties,2,"2,800",70 - 80,800 - 900,Jan 2022
THE BLOSSOMVALE,DUNEARN ROAD,21,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jan 2022
THE BOTANIC ON LLOYD,LLOYD ROAD,09,Non-landed Properties,3,"7,000",160 - 170,"1,800 - 1,900",Jan 2022
THE BOUTIQ,KILLINEY ROAD,09,Non-landed Properties,1,"2,550",40 - 50,500 - 600,Jan 2022
THE BOUTIQ,KILLINEY ROAD,09,Non-landed Properties,2,"4,900",80 - 90,800 - 900,Jan 2022
THE BOUTIQ,KILLINEY ROAD,09,Non-landed Properties,1,"2,900",40 - 50,500 - 600,Jan 2022
THE BOUTIQ,KILLINEY ROAD,09,Non-landed Properties,1,"3,000",40 - 50,500 - 600,Jan 2022
THE BOUTIQ,KILLINEY ROAD,09,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Jan 2022
THE BOUTIQ,KILLINEY ROAD,09,Non-landed Properties,1,"3,000",50 - 60,600 - 700,Jan 2022
THE BOUTIQ,KILLINEY ROAD,09,Non-landed Properties,2,"4,200",80 - 90,800 - 900,Jan 2022
THE BOUTIQ,KILLINEY ROAD,09,Non-landed Properties,2,"4,600",80 - 90,800 - 900,Jan 2022
THE BOUTIQ,KILLINEY ROAD,09,Non-landed Properties,2,"4,500",60 - 70,700 - 800,Jan 2022
THE BROOKS II,SPRINGSIDE GREEN,26,Non-landed Properties,2,"2,900",60 - 70,700 - 800,Jan 2022
THE BROOKS II,SPRINGSIDE GREEN,26,Non-landed Properties,2,"2,700",60 - 70,700 - 800,Jan 2022
THE CALROSE,YIO CHU KANG ROAD,26,Non-landed Properties,3,"3,200",100 - 110,"1,100 - 1,200",Jan 2022
THE CALROSE,YIO CHU KANG ROAD,26,Non-landed Properties,4,"4,100",130 - 140,"1,400 - 1,500",Jan 2022
THE CALROSE,YIO CHU KANG ROAD,26,Non-landed Properties,3,"3,400",120 - 130,"1,300 - 1,400",Jan 2022
THE CALROSE,YIO CHU KANG ROAD,26,Non-landed Properties,4,"4,000",130 - 140,"1,400 - 1,500",Jan 2022
THE CANOPY,YISHUN AVENUE 11,27,Executive Condominium,3,"2,650",100 - 110,"1,100 - 1,200",Jan 2022
THE CAPE,AMBER ROAD,15,Non-landed Properties,1,"3,100",50 - 60,500 - 600,Jan 2022
THE CAPE,AMBER ROAD,15,Non-landed Properties,2,"4,000",90 - 100,"900 - 1,000",Jan 2022
THE CAPE,AMBER ROAD,15,Non-landed Properties,1,"3,200",50 - 60,500 - 600,Jan 2022
THE CAPE,AMBER ROAD,15,Non-landed Properties,1,"2,900",50 - 60,500 - 600,Jan 2022
THE CAPE,AMBER ROAD,15,Non-landed Properties,1,"2,500",60 - 70,600 - 700,Jan 2022
THE CAPRI,STEVENS ROAD,10,Non-landed Properties,NA,"2,800",80 - 90,"900 - 1,000",Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,3,"4,500",110 - 120,"1,200 - 1,300",Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,3,"4,200",110 - 120,"1,100 - 1,200",Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,2,"3,200",80 - 90,800 - 900,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,2,"3,800",80 - 90,800 - 900,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,1,"2,400",50 - 60,500 - 600,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,1,"2,200",50 - 60,500 - 600,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,1,"2,700",50 - 60,500 - 600,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,1,"2,700",50 - 60,500 - 600,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,3,"4,200",110 - 120,"1,200 - 1,300",Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,5,"9,800",430 - 440,"4,700 - 4,800",Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,3,"4,200",110 - 120,"1,100 - 1,200",Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,2,"3,200",80 - 90,800 - 900,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,1,"2,225",50 - 60,500 - 600,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,2,"3,200",80 - 90,800 - 900,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,3,"4,900",110 - 120,"1,100 - 1,200",Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,2,"3,600",80 - 90,800 - 900,Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,2,"3,250",80 - 90,"900 - 1,000",Jan 2022
THE CASCADIA,BUKIT TIMAH ROAD,21,Non-landed Properties,1,"2,050",50 - 60,500 - 600,Jan 2022
THE CATHAY RESIDENCE,MOUNT SOPHIA,09,Non-landed Properties,2,"5,344",100 - 110,"1,000 - 1,100",Jan 2022
THE CATHAY RESIDENCE,MOUNT SOPHIA,09,Non-landed Properties,2,"5,461",100 - 110,"1,100 - 1,200",Jan 2022
THE CATHAY RESIDENCE,MOUNT SOPHIA,09,Non-landed Properties,2,"4,792",90 - 100,"1,000 - 1,100",Jan 2022
THE CENTREN,LORONG 27 GEYLANG,14,Non-landed Properties,3,"3,100",90 - 100,"900 - 1,000",Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"2,700",70 - 80,700 - 800,Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"2,700",60 - 70,700 - 800,Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"2,700",60 - 70,700 - 800,Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"2,700",60 - 70,700 - 800,Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"3,706",60 - 70,700 - 800,Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"2,600",60 - 70,700 - 800,Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"3,846",60 - 70,700 - 800,Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"3,131",60 - 70,700 - 800,Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"3,192",60 - 70,700 - 800,Jan 2022
THE CENTREPOINT,ORCHARD ROAD,09,Non-landed Properties,1,"3,659",60 - 70,700 - 800,Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"3,200",90 - 100,"1,000 - 1,100",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,800",120 - 130,"1,300 - 1,400",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"3,800",90 - 100,"1,000 - 1,100",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,000",90 - 100,"1,000 - 1,100",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,2,"3,000",140 - 150,"1,500 - 1,600",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"5,000",120 - 130,"1,300 - 1,400",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,000",90 - 100,"1,000 - 1,100",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,2,"3,200",90 - 100,"900 - 1,000",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,2,"3,300",80 - 90,800 - 900,Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,2,"3,250",80 - 90,"900 - 1,000",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,700",180 - 190,"2,000 - 2,100",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,100",110 - 120,"1,200 - 1,300",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,2,"3,350",140 - 150,"1,500 - 1,600",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,2,"3,300",80 - 90,"900 - 1,000",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,000",110 - 120,"1,200 - 1,300",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,900",110 - 120,"1,200 - 1,300",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,150",110 - 120,"1,200 - 1,300",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,2,"3,700",80 - 90,"900 - 1,000",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,700",110 - 120,"1,200 - 1,300",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,500",110 - 120,"1,200 - 1,300",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"6,500",210 - 220,"2,300 - 2,400",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,000",90 - 100,"1,000 - 1,100",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,2,"3,400",90 - 100,"900 - 1,000",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"3,800",90 - 100,"1,000 - 1,100",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,3,"4,400",90 - 100,"1,000 - 1,100",Jan 2022
THE CENTRIS,JURONG WEST CENTRAL 3,22,Non-landed Properties,2,"3,200",100 - 110,"1,000 - 1,100",Jan 2022
THE CHAMPAGNE,CHANGI ROAD,14,Non-landed Properties,3,"3,100",100 - 110,"1,000 - 1,100",Jan 2022
THE CHAMPAGNE,CHANGI ROAD,14,Non-landed Properties,3,"3,200",90 - 100,"1,000 - 1,100",Jan 2022
THE CHAMPAGNE,CHANGI ROAD,14,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Jan 2022
THE CHAMPAGNE,CHANGI ROAD,14,Non-landed Properties,3,"2,800",90 - 100,"1,000 - 1,100",Jan 2022
THE CHANCERY RESIDENCE,CHANCERY LANE,11,Terrace House,NA,"7,300",290 - 300,"3,200 - 3,300",Jan 2022
THE CHUAN,LORONG CHUAN,19,Non-landed Properties,3,"5,200",120 - 130,"1,300 - 1,400",Jan 2022
THE CHUAN,LORONG CHUAN,19,Non-landed Properties,3,"4,350",120 - 130,"1,300 - 1,400",Jan 2022
THE CHUAN,LORONG CHUAN,19,Non-landed Properties,3,"5,400",130 - 140,"1,400 - 1,500",Jan 2022
THE CHUAN,LORONG CHUAN,19,Non-landed Properties,2,"3,200",80 - 90,"900 - 1,000",Jan 2022
THE CHUAN,LORONG CHUAN,19,Non-landed Properties,3,"4,500",110 - 120,"1,200 - 1,300",Jan 2022
THE CHUAN,LORONG CHUAN,19,Non-landed Properties,3,"5,100",110 - 120,"1,200 - 1,300",Jan 2022
THE CHUAN,LORONG CHUAN,19,Non-landed Properties,2,"3,800",80 - 90,"900 - 1,000",Jan 2022
THE CHUAN,LORONG CHUAN,19,Non-landed Properties,1,"2,000",70 - 80,700 - 800,Jan 2022
THE CITRINE,JALAN DATOH,12,Non-landed Properties,2,"2,650",80 - 90,"900 - 1,000",Jan 2022
THE CITRON RESIDENCES,MARNE ROAD,08,Non-landed Properties,2,"3,300",60 - 70,600 - 700,Jan 2022
THE CLEARWATER,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,750",80 - 90,"900 - 1,000",Jan 2022
THE CLEARWATER,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,900",120 - 130,"1,300 - 1,400",Jan 2022
THE CLEARWATER,BEDOK RESERVOIR VIEW,16,Non-landed Properties,1,"2,150",60 - 70,700 - 800,Jan 2022
THE CLEARWATER,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",Jan 2022
THE CLEARWATER,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,900",110 - 120,"1,200 - 1,300",Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,2,"3,150",60 - 70,700 - 800,Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,3,"4,500",100 - 110,"1,100 - 1,200",Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,2,"2,900",50 - 60,600 - 700,Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,2,"3,200",60 - 70,700 - 800,Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,2,"3,400",60 - 70,700 - 800,Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,2,"3,300",60 - 70,700 - 800,Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,3,"3,700",90 - 100,"900 - 1,000",Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,2,"3,200",50 - 60,600 - 700,Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,3,"4,300",100 - 110,"1,100 - 1,200",Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,2,"3,000",50 - 60,600 - 700,Jan 2022
THE CLEMENT CANOPY,CLEMENTI AVENUE 1,05,Non-landed Properties,2,"3,600",60 - 70,600 - 700,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,2,"4,500",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"2,800",40 - 50,500 - 600,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,2,"4,400",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"3,250",40 - 50,500 - 600,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"3,000",40 - 50,400 - 500,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"2,900",40 - 50,400 - 500,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,2,"4,200",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"4,769",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"4,863",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"4,442",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"3,000",40 - 50,500 - 600,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"3,300",40 - 50,500 - 600,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"5,423",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"4,816",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"4,863",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"3,000",40 - 50,500 - 600,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,2,"4,500",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,2,"4,600",70 - 80,700 - 800,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"3,400",40 - 50,500 - 600,Jan 2022
THE CLIFT,MCCALLUM STREET,01,Non-landed Properties,1,"4,482",70 - 80,700 - 800,Jan 2022
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"7,500",180 - 190,"2,000 - 2,100",Jan 2022
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"7,500",190 - 200,"2,000 - 2,100",Jan 2022
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"9,600",190 - 200,"2,000 - 2,100",Jan 2022
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"10,400",320 - 330,"3,400 - 3,500",Jan 2022
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"7,300",180 - 190,"2,000 - 2,100",Jan 2022
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,4,"11,000",210 - 220,"2,300 - 2,400",Jan 2022
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,3,"9,000",180 - 190,"2,000 - 2,100",Jan 2022
THE COAST AT SENTOSA COVE,OCEAN DRIVE,04,Non-landed Properties,4,"9,600",230 - 240,"2,500 - 2,600",Jan 2022
THE COLONNADE,GRANGE ROAD,10,Non-landed Properties,4,"14,500",370 - 380,"4,000 - 4,100",Jan 2022
THE COLONNADE,GRANGE ROAD,10,Non-landed Properties,2,"9,000",260 - 270,"2,800 - 2,900",Jan 2022
THE COLONNADE,GRANGE ROAD,10,Non-landed Properties,2,"9,400",260 - 270,"2,800 - 2,900",Jan 2022
THE COLONNADE,GRANGE ROAD,10,Non-landed Properties,2,"10,500",260 - 270,"2,800 - 2,900",Jan 2022
THE COLONNADE,GRANGE ROAD,10,Non-landed Properties,4,"13,300",370 - 380,"4,000 - 4,100",Jan 2022
THE COLONNADE,GRANGE ROAD,10,Non-landed Properties,3,"14,500",370 - 380,"3,900 - 4,000",Jan 2022
THE CORNWALL,CORNWALL GARDENS,10,Non-landed Properties,2,"4,900",130 - 140,"1,400 - 1,500",Jan 2022
THE CORNWALL,CORNWALL GARDENS,10,Non-landed Properties,3,"6,100",130 - 140,"1,400 - 1,500",Jan 2022
THE CORNWALL,CORNWALL GARDENS,10,Non-landed Properties,1,"3,100",60 - 70,600 - 700,Jan 2022
THE CORNWALL,CORNWALL GARDENS,10,Non-landed Properties,2,"4,300",90 - 100,"1,000 - 1,100",Jan 2022
THE CORNWALL,CORNWALL GARDENS,10,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Jan 2022
THE CORNWALL,CORNWALL GARDENS,10,Non-landed Properties,2,"4,500",130 - 140,"1,400 - 1,500",Jan 2022
THE CORNWALL,CORNWALL GARDENS,10,Non-landed Properties,3,"6,500",130 - 140,"1,400 - 1,500",Jan 2022
THE CORNWALL,CORNWALL GARDENS,10,Non-landed Properties,2,"4,800",90 - 100,"1,000 - 1,100",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,2,"5,350",100 - 110,"1,100 - 1,200",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,3,"7,300",120 - 130,"1,300 - 1,400",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,2,"5,500",100 - 110,"1,100 - 1,200",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,3,"6,600",130 - 140,"1,300 - 1,400",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,2,"6,600",100 - 110,"1,100 - 1,200",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,3,"7,500",130 - 140,"1,300 - 1,400",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,4,"7,500",150 - 160,"1,600 - 1,700",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,3,"5,000",120 - 130,"1,300 - 1,400",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,3,"6,680",130 - 140,"1,300 - 1,400",Jan 2022
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-landed Properties,3,"6,400",130 - 140,"1,300 - 1,400",Jan 2022
THE COTERIE @ HOLLAND,HOLLAND ROAD,10,Non-landed Properties,1,"2,600",40 - 50,400 - 500,Jan 2022
THE COTERIE @ HOLLAND,HOLLAND ROAD,10,Non-landed Properties,1,"2,650",40 - 50,400 - 500,Jan 2022
THE COTERIE @ HOLLAND,HOLLAND ROAD,10,Non-landed Properties,2,"3,650",70 - 80,800 - 900,Jan 2022
THE COTERIE @ HOLLAND,HOLLAND ROAD,10,Non-landed Properties,3,"5,500",180 - 190,"1,900 - 2,000",Jan 2022
THE COTZ,TELOK KURAU ROAD,15,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jan 2022
THE COTZ,TELOK KURAU ROAD,15,Non-landed Properties,NA,"2,000",30 - 40,400 - 500,Jan 2022
THE COTZ,TELOK KURAU ROAD,15,Non-landed Properties,NA,"2,100",30 - 40,400 - 500,Jan 2022
THE CREEK @ BUKIT,TOH TUCK ROAD,21,Non-landed Properties,1,"1,950",40 - 50,400 - 500,Jan 2022
THE CREEK @ BUKIT,TOH TUCK ROAD,21,Non-landed Properties,2,"3,000",110 - 120,"1,200 - 1,300",Jan 2022
THE CREEK @ BUKIT,TOH TUCK ROAD,21,Non-landed Properties,3,"5,200",150 - 160,"1,600 - 1,700",Jan 2022
